Series,Series Code,Country Name,Country Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
PISA: Mean performance on the reading scale,LO.PISA.REA,Albania,ALB,405.2588,..,..,405.429366278381,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Algeria,DZA,349.8593,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,American Samoa,ASM,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Andorra,AND,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Angola,AGO,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Antigua and Barbuda,ATG,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Arab World,ARB,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Argentina,ARG,425.3031,..,..,401.503108807317,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Armenia,ARM,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Aruba,ABW,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Australia,AUS,502.9006,..,..,502.63172442266,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Austria,AUT,484.8656,..,..,484.392568511997,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Azerbaijan,AZE,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,"Bahamas, The",BHS,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Bahrain,BHR,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Bangladesh,BGD,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Barbados,BRB,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Belarus,BLR,..,..,..,473.788446933152,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Belgium,BEL,498.5242,..,..,492.864438603842,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Belize,BLZ,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Benin,BEN,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Bermuda,BMU,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Bhutan,BTN,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Bolivia,BOL,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Bosnia and Herzegovina,BIH,..,..,..,402.977821260903,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Botswana,BWA,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Brazil,BRA,407.3486,..,..,412.87331668525,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,British Virgin Islands,VGB,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Brunei Darussalam,BRN,..,..,..,408.069944019334,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Bulgaria,BGR,431.7175,..,..,419.844005964249,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Burkina Faso,BFA,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Burundi,BDI,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Cabo Verde,CPV,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Cambodia,KHM,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Cameroon,CMR,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Canada,CAN,526.6678,..,..,520.085520926521,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Caribbean small states,CSS,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Cayman Islands,CYM,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Central African Republic,CAF,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Central Europe and the Baltics,CEB,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Chad,TCD,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Channel Islands,CHI,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Chile,CHL,458.5709,..,..,452.27255409198,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,China,CHN,493.9412,..,..,555.236243587507,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Colombia,COL,424.9052,..,..,412.295085675563,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Comoros,COM,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,"Congo, Dem. Rep.",COD,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,"Congo, Rep.",COG,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Costa Rica,CRI,427.4875,..,..,426.498225007361,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Cote d'Ivoire,CIV,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Croatia,HRV,486.8632,..,..,478.989152395076,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Cuba,CUB,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Curacao,CUW,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Cyprus,CYP,442.8443,..,..,424.358247216819,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Czech Republic,CZE,487.2501,..,..,490.218815026372,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Denmark,DNK,499.8146,..,..,501.129933774048,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Djibouti,DJI,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Dominica,DMA,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Dominican Republic,DOM,357.7377,..,..,341.625620743964,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Early-demographic dividend,EAR,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,East Asia & Pacific,EAS,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Ecuador,ECU,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,El Salvador,SLV,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Equatorial Guinea,GNQ,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Eritrea,ERI,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Estonia,EST,519.1429,..,..,523.017018425265,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Eswatini,SWZ,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Ethiopia,ETH,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Euro area,EMU,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Europe & Central Asia,ECS,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,European Union,EUU,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Faroe Islands,FRO,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Fiji,FJI,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Finland,FIN,526.4247,..,..,520.078748316689,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Fragile and conflict affected situations,FCS,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,France,FRA,499.3061,..,..,492.606481334553,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,French Polynesia,PYF,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Gabon,GAB,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,"Gambia, The",GMB,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Georgia,GEO,401.2881,..,..,379.752540646346,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Germany,DEU,509.1041,..,..,498.279256429592,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Ghana,GHA,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Gibraltar,GIB,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Global Partnership for Education,FTI,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Greece,GRC,467.0395,..,..,457.414394703693,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Greenland,GRL,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Grenada,GRD,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Guam,GUM,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Guatemala,GTM,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Guinea,GIN,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Guinea-Bissau,GNB,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Guyana,GUY,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Haiti,HTI,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,High income,HIC,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Honduras,HND,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,"Hong Kong SAR, China",HKG,526.6753,..,..,524.28311715195,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Hungary,HUN,469.5233,..,..,475.986672245033,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,IBRD only,IBD,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Iceland,ISL,481.5255,..,..,473.974316767345,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,IDA & IBRD total,IBT,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,IDA blend,IDB,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,IDA only,IDX,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,IDA total,IDA,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,India,IND,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Indonesia,IDN,397.2595,..,..,370.965381846226,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Iraq,IRQ,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Ireland,IRL,520.8148,..,..,518.078459119394,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Isle of Man,IMN,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Israel,ISR,478.9606,..,..,470.415177979245,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Italy,ITA,484.758,..,..,476.284679692667,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Jamaica,JAM,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Japan,JPN,515.9585,..,..,503.856041309186,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Jordan,JOR,408.1022,..,..,419.063660710194,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Kazakhstan,KAZ,427.141,..,..,386.909274699556,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Kenya,KEN,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Kiribati,KIR,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,"Korea, Rep.",KOR,517.4367,..,..,514.052287958269,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Kosovo,XKX,347.1259,..,..,353.065432540458,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Kuwait,KWT,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Kyrgyz Republic,KGZ,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Lao PDR,LAO,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Late-demographic dividend,LTE,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Latin America & Caribbean,LCN,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Latvia,LVA,487.7581,..,..,478.698674145046,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Least developed countries: UN classification,LDC,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Lebanon,LBN,346.549,..,..,353.355316430011,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Lending category not classified,LNX,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Lesotho,LSO,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Liberia,LBR,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Libya,LBY,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Liechtenstein,LIE,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Lithuania,LTU,472.4066,..,..,475.873479608212,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Low & middle income,LMY,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Low income,LIC,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Lower middle income,LMC,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Luxembourg,LUX,481.4391,..,..,469.985389363179,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,"Macao SAR, China",MAC,508.6905,..,..,525.116168948225,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Madagascar,MDG,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Malawi,MWI,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Malaysia,MYS,430.5782,..,..,414.979514206286,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Maldives,MDV,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Mali,MLI,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Malta,MLT,446.6661,..,..,448.234760109868,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Marshall Islands,MHL,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Mauritania,MRT,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Mauritius,MUS,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Mayotte,MYT,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Mexico,MEX,423.2765,..,..,420.468892771172,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Middle East & North Africa,MEA,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Middle income,MIC,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Moldova,MDA,416.2293,..,..,423.992965737887,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Monaco,MCO,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Mongolia,MNG,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Montenegro,MNE,426.8845,..,..,421.057573198021,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Morocco,MAR,..,..,..,359.387886216686,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Mozambique,MOZ,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Myanmar,MMR,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Namibia,NAM,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Nauru,NRU,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Nepal,NPL,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Netherlands,NLD,502.9591,..,..,484.783725370566,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Netherlands Antilles,ANT,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,New Caledonia,NCL,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,New Zealand,NZL,509.2707,..,..,505.727283443831,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Nicaragua,NIC,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Niger,NER,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Nigeria,NGA,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,North America,NAC,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,North Macedonia,MKD,351.7415,..,..,392.667769403083,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Northern Mariana Islands,MNP,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Norway,NOR,513.1912,..,..,499.450956276384,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,OECD members,OED,..,..,..,487.125994762552,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Oman,OMN,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Other small states,OSS,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Pacific island small states,PSS,..,..,..,..,..,..
PISA: Mean performance on the reading scale,LO.PISA.REA,Pakistan,PAK,..,..,..,..,..,..
